"subj_idx","match","val","id","stim","response","rt"
7340,"match","Good","Self",1,1,0.6328
7340,"mismatch","Good","Self",0,0,0.5623
7340,"mismatch","Good","Other",0,0,0.7944
7340,"mismatch","Bad","Self",0,0,0.987
7340,"mismatch","Bad","Other",0,0,0.7716
7340,"match","Good","Self",1,1,0.5716
7340,"match","Bad","Other",1,1,0.9078
7340,"mismatch","Bad","Other",0,0,0.8153
7340,"match","Bad","Other",1,1,0.3765
7340,"match","Good","Other",1,1,0.4848
7340,"match","Good","Other",1,1,0.4952
7340,"match","Good","Other",1,1,0.374
7340,"mismatch","Bad","Self",0,0,0.7062
7340,"match","Good","Self",1,1,0.3332
7340,"match","Bad","Other",1,0,0.4966
7340,"mismatch","Good","Other",0,0,0.9272
7340,"mismatch","Bad","Other",0,0,0.9411
7340,"mismatch","Bad","Self",0,0,0.8127
7340,"mismatch","Good","Self",0,0,0.698
7340,"match","Good","Self",1,1,0.4887
7340,"mismatch","Good","Self",0,0,0.6752
7340,"match","Bad","Other",1,1,0.8013
7340,"match","Bad","Self",1,1,0.9581
7340,"match","Bad","Self",1,1,0.4981
7340,"mismatch","Good","Other",0,0,0.6807
7340,"mismatch","Bad","Self",0,0,0.9631
7340,"match","Bad","Self",1,1,0.5231
7340,"mismatch","Good","Self",0,0,0.8745
7340,"match","Good","Self",1,1,0.5526
7340,"mismatch","Bad","Other",0,0,0.6845
7340,"mismatch","Bad","Other",0,1,0.9109
7340,"mismatch","Good","Self",0,0,0.8098
7340,"mismatch","Bad","Self",0,0,0.8349
7340,"match","Good","Other",1,1,0.7485
7340,"match","Bad","Self",1,1,0.788
7340,"match","Good","Self",1,1,0.5807
7340,"mismatch","Good","Self",0,0,0.7529
7340,"mismatch","Bad","Other",0,0,0.8208
7340,"match","Bad","Self",1,0,0.89
7340,"mismatch","Good","Self",0,0,0.6766
7340,"mismatch","Bad","Other",0,0,0.7627
7340,"match","Good","Self",1,1,0.4828
7340,"mismatch","Good","Other",0,0,0.6853
7340,"match","Bad","Other",1,1,0.7118
7340,"mismatch","Good","Other",0,0,0.7707
7340,"match","Bad","Other",1,1,0.9867
7340,"match","Good","Other",1,0,0.8193
7340,"mismatch","Bad","Self",0,0,0.9644
7340,"match","Bad","Self",1,1,0.6285
7340,"mismatch","Good","Other",0,0,0.6738
7340,"mismatch","Bad","Self",0,0,0.808
7340,"match","Bad","Other",1,1,0.6608
7340,"match","Good","Other",1,1,0.8947
7340,"match","Good","Self",1,1,0.5736
7340,"mismatch","Bad","Other",0,0,0.689
7340,"mismatch","Bad","Other",0,0,0.8116
7340,"match","Bad","Self",1,1,0.8046
7340,"match","Bad","Other",1,1,0.6654
7340,"mismatch","Good","Other",0,0,0.6355
7340,"match","Bad","Self",1,1,0.909
7340,"match","Good","Self",1,1,0.5999
7340,"match","Good","Other",1,1,0.5566
7340,"mismatch","Bad","Self",0,0,0.7205
7340,"match","Good","Other",1,0,0.7116
7340,"mismatch","Bad","Self",0,0,0.7546
7340,"mismatch","Good","Other",0,0,0.8304
7340,"mismatch","Good","Self",0,0,0.8598
7340,"mismatch","Good","Other",0,0,0.6217
7340,"match","Good","Self",1,1,0.5069
7340,"mismatch","Bad","Self",0,0,0.742
7340,"match","Bad","Self",1,1,0.7495
7340,"mismatch","Good","Self",0,1,0.5092
7340,"mismatch","Bad","Other",0,0,0.856
7340,"match","Good","Self",1,1,0.586
7340,"match","Bad","Other",1,1,0.8219
7340,"match","Bad","Other",1,1,1.0512
7340,"mismatch","Good","Self",0,0,0.7529
7340,"match","Good","Other",1,1,0.8209
7340,"match","Bad","Other",1,1,0.778
7340,"match","Good","Other",1,1,0.7744
7340,"match","Bad","Other",1,1,0.5308
7340,"match","Good","Self",1,1,0.5021
7340,"match","Good","Self",1,1,0.4769
7340,"mismatch","Bad","Self",0,0,0.627
7340,"mismatch","Bad","Self",0,0,0.8883
7340,"mismatch","Bad","Other",0,0,0.8267
7340,"match","Bad","Other",1,1,0.6585
7340,"match","Good","Other",1,1,0.6925
7340,"mismatch","Good","Other",0,0,0.5632
7340,"mismatch","Good","Self",0,1,0.5953
7340,"mismatch","Bad","Self",0,0,0.7238
7340,"mismatch","Good","Other",0,0,0.7231
7340,"mismatch","Good","Other",0,0,0.6261
7340,"mismatch","Bad","Other",0,0,0.5754
7340,"match","Bad","Self",1,1,0.9317
7340,"mismatch","Good","Self",0,0,0.7751
7340,"match","Bad","Self",1,0,0.7394
7340,"match","Good","Other",1,1,0.8271
7340,"match","Bad","Self",1,1,0.6563
7340,"match","Good","Self",1,1,0.7129
7340,"mismatch","Bad","Other",0,0,0.5959
7341,"match","Good","Other",1,1,0.4893
7341,"mismatch","Good","Other",0,0,0.5159
7341,"match","Good","Self",1,1,0.507
7341,"match","Bad","Self",1,0,0.7739
7341,"match","Bad","Self",1,1,0.6183
7341,"mismatch","Bad","Other",0,0,0.6113
7341,"mismatch","Good","Other",0,0,0.7884
7341,"mismatch","Good","Self",0,0,0.6209
7341,"mismatch","Bad","Other",0,1,0.8181
7341,"match","Good","Other",1,1,0.5791
7341,"mismatch","Bad","Self",0,0,0.5755
7341,"mismatch","Good","Self",0,0,0.6199
7341,"mismatch","Bad","Other",0,0,0.5969
7341,"match","Good","Self",1,1,0.6214
7341,"mismatch","Good","Other",0,1,0.6907
7341,"match","Good","Self",1,1,0.4852
7341,"match","Bad","Other",1,1,0.5356
7341,"mismatch","Good","Self",0,0,0.555
7341,"match","Bad","Self",1,1,0.7428
7341,"match","Good","Other",1,1,0.5985
7341,"match","Bad","Other",1,1,0.5792
7341,"mismatch","Bad","Self",0,0,0.4716
7341,"match","Bad","Other",1,1,0.5018
7341,"mismatch","Bad","Self",0,0,0.7005
7341,"match","Bad","Other",1,1,0.5231
7341,"mismatch","Good","Other",0,0,0.5383
7341,"match","Bad","Self",1,1,0.8899
7341,"mismatch","Bad","Other",0,0,0.5644
7341,"mismatch","Good","Other",0,1,0.4685
7341,"match","Good","Other",1,1,0.4426
7341,"match","Bad","Other",1,1,0.6282
7341,"mismatch","Good","Self",0,0,0.5454
7341,"mismatch","Bad","Self",0,0,0.633
7341,"mismatch","Bad","Self",0,0,0.7625
7341,"mismatch","Good","Self",0,1,0.5787
7341,"match","Good","Self",1,1,0.543
7341,"mismatch","Good","Self",0,0,0.5346
7341,"mismatch","Bad","Other",0,0,0.706
7341,"match","Good","Self",1,0,0.6128
7341,"match","Bad","Self",1,1,0.5979
7341,"match","Bad","Other",1,0,0.6348
7341,"mismatch","Bad","Self",0,0,0.6843
7341,"mismatch","Bad","Other",0,0,0.7106
7341,"match","Good","Other",1,1,0.5296
7341,"match","Bad","Self",1,0,0.7729
7341,"match","Good","Other",1,1,0.4931
7341,"mismatch","Good","Other",0,0,0.5238
7341,"match","Good","Self",1,1,0.4909
7341,"match","Good","Self",1,1,0.6453
7341,"mismatch","Good","Other",0,0,0.859
7341,"match","Bad","Self",1,1,0.5171
7341,"mismatch","Good","Other",0,0,0.6282
7341,"mismatch","Bad","Other",0,0,0.7855
7341,"mismatch","Good","Self",0,0,0.794
7341,"match","Bad","Other",1,1,0.4906
7341,"match","Good","Other",1,1,0.869
7341,"mismatch","Bad","Other",0,0,0.6113
7341,"mismatch","Good","Other",0,0,0.6203
7341,"match","Good","Self",1,1,0.5093
7341,"match","Bad","Other",1,1,0.6082
7341,"mismatch","Bad","Self",0,1,0.597
7341,"match","Bad","Self",1,0,0.6099
7341,"mismatch","Good","Self",0,0,0.6028
7341,"match","Good","Other",1,1,0.6236
7341,"match","Good","Other",1,1,0.533
7341,"match","Bad","Self",1,1,0.6003
7341,"mismatch","Bad","Self",0,0,0.557
7341,"match","Good","Self",1,1,0.569
7341,"mismatch","Bad","Self",0,0,0.889
7341,"mismatch","Bad","Other",0,0,0.6275
7341,"match","Bad","Other",1,1,0.8168
7341,"mismatch","Good","Self",0,0,0.5538
7341,"mismatch","Good","Self",0,1,0.6835
7341,"match","Good","Other",1,1,0.5978
7341,"match","Bad","Other",1,0,0.4266
7341,"mismatch","Good","Other",0,0,0.5999
7341,"match","Good","Other",1,1,0.6126
7341,"match","Bad","Self",1,1,0.5577
7341,"mismatch","Good","Other",0,0,0.6415
7341,"mismatch","Bad","Self",0,0,0.899
7341,"match","Bad","Self",1,1,0.8097
7341,"match","Good","Self",1,1,0.7068
7341,"match","Bad","Self",1,1,0.9257
7341,"match","Good","Other",1,1,0.6128
7341,"mismatch","Good","Self",0,0,0.6539
7341,"mismatch","Bad","Other",0,0,0.6837
7341,"mismatch","Bad","Other",0,0,0.8221
7341,"mismatch","Bad","Other",0,0,0.5713
7341,"match","Good","Self",1,1,0.5954
7341,"mismatch","Good","Self",0,0,0.532
7341,"mismatch","Bad","Self",0,1,0.5673
7341,"mismatch","Bad","Self",0,0,0.5914
7341,"match","Good","Self",1,1,0.688
7341,"mismatch","Good","Other",0,0,0.4744
7341,"match","Bad","Other",1,1,0.4807
7341,"match","Bad","Other",1,0,0.5551
7341,"match","Bad","Self",1,1,0.6469
7341,"match","Bad","Other",1,0,0.5327
7341,"match","Bad","Other",1,1,0.5281
7341,"mismatch","Bad","Other",0,0,0.4674
7341,"match","Good","Other",1,1,0.4934
7341,"mismatch","Bad","Other",0,0,0.5161
7341,"mismatch","Bad","Self",0,1,0.5713
7341,"mismatch","Good","Other",0,0,0.6194
7341,"mismatch","Good","Other",0,1,0.5643
7341,"mismatch","Bad","Self",0,0,0.5644
7341,"mismatch","Good","Self",0,0,0.5726
7341,"match","Bad","Self",1,1,0.5486
7341,"mismatch","Bad","Other",0,0,0.6842
7341,"match","Good","Self",1,1,0.5586
7341,"match","Good","Self",1,1,0.6666
7341,"match","Good","Other",1,0,0.4445
7341,"mismatch","Good","Self",0,0,0.4742
7341,"mismatch","Good","Other",0,0,0.6805
7341,"match","Bad","Self",1,1,0.4349
7341,"match","Good","Self",1,1,0.6764
7341,"mismatch","Bad","Self",0,0,0.5466
7341,"match","Good","Other",1,1,0.5783
7341,"match","Bad","Other",1,0,0.5025
7341,"mismatch","Good","Self",0,1,0.4932
7341,"mismatch","Bad","Other",0,0,0.735
7341,"match","Good","Self",1,1,0.5703
7341,"match","Bad","Self",1,0,0.5224
7341,"match","Good","Self",1,1,0.7056
7341,"mismatch","Bad","Other",0,0,0.5486
7341,"match","Bad","Self",1,1,0.7081
7341,"mismatch","Good","Self",0,0,0.543
7341,"mismatch","Good","Other",0,0,0.7027
7341,"mismatch","Bad","Self",0,0,0.5696
7341,"match","Good","Other",1,1,0.4577
7341,"match","Good","Other",1,1,0.5636
7341,"mismatch","Good","Other",0,1,0.3638
7341,"mismatch","Bad","Self",0,0,0.6438
7341,"match","Good","Self",1,1,0.4133
7341,"mismatch","Good","Self",0,0,0.4383
7341,"match","Bad","Other",1,1,0.6718
7341,"mismatch","Bad","Self",0,0,0.5661
7341,"match","Good","Other",1,1,0.6461
7341,"mismatch","Good","Other",0,0,0.4919
7341,"mismatch","Bad","Other",0,0,0.6586
7341,"match","Bad","Other",1,1,0.5805
7341,"match","Bad","Other",1,1,0.4008
7341,"mismatch","Good","Self",0,0,0.4456
7341,"match","Good","Self",1,1,0.5393
7341,"match","Bad","Self",1,0,0.379
7341,"match","Bad","Other",1,1,0.4713
7341,"mismatch","Bad","Self",0,1,0.6215
7341,"match","Good","Self",1,1,0.4827
7341,"mismatch","Good","Other",0,0,0.5571
7341,"mismatch","Good","Other",0,0,0.521
7341,"mismatch","Bad","Other",0,0,0.6402
7341,"match","Good","Other",1,1,0.5937
7341,"mismatch","Bad","Self",0,0,0.5782
7341,"match","Bad","Other",1,1,0.5506
7341,"mismatch","Good","Self",0,0,0.6024
7341,"match","Bad","Other",1,1,0.6552
7341,"mismatch","Good","Other",0,1,0.637
7341,"match","Bad","Self",1,1,0.7904
7341,"mismatch","Good","Self",0,0,0.695
7341,"match","Bad","Self",1,1,0.5897
7341,"match","Good","Other",1,1,0.6623
7341,"mismatch","Bad","Other",0,0,0.5122
7341,"match","Good","Self",1,1,0.6351
7341,"mismatch","Bad","Self",0,0,0.7007
7341,"match","Good","Other",1,1,0.4993
7341,"mismatch","Bad","Other",0,0,0.57
7341,"mismatch","Good","Self",0,0,0.5781
7341,"match","Good","Self",1,1,0.5504
7341,"mismatch","Good","Other",0,0,0.6102
7341,"mismatch","Bad","Other",0,0,0.7073
7341,"match","Good","Self",1,1,0.5262
7341,"mismatch","Good","Other",0,0,0.3894
7341,"match","Good","Self",1,1,0.7339
7341,"mismatch","Good","Other",0,0,0.3933
7341,"match","Good","Other",1,0,0.7219
7341,"match","Bad","Self",1,0,0.6891
7341,"mismatch","Bad","Self",0,0,0.6434
7341,"mismatch","Bad","Other",0,0,0.605
7341,"mismatch","Bad","Self",0,0,0.8258
7341,"mismatch","Good","Self",0,0,0.575
7341,"match","Good","Other",1,1,0.5714
7341,"mismatch","Bad","Self",0,0,0.5394
7341,"mismatch","Good","Self",0,0,0.651
7341,"match","Bad","Self",1,1,0.4968
7341,"match","Bad","Other",1,0,0.5035
7341,"mismatch","Good","Self",0,0,0.6183
7341,"mismatch","Bad","Other",0,0,0.6434
7341,"match","Bad","Self",1,1,0.629
7341,"match","Bad","Other",1,1,0.6182
7341,"match","Good","Other",1,1,0.6113
7341,"match","Bad","Other",1,1,0.7483
7341,"match","Bad","Other",1,1,0.546
7341,"match","Good","Other",1,1,0.5058
7341,"mismatch","Bad","Other",0,0,1.0202
7341,"mismatch","Bad","Other",0,0,0.8772
7341,"mismatch","Good","Other",0,0,0.7954
7341,"mismatch","Good","Other",0,0,0.764
7341,"mismatch","Good","Self",0,0,0.7801
7341,"match","Good","Other",1,1,0.6085
7341,"match","Bad","Self",1,1,0.7012
7341,"mismatch","Good","Self",0,0,0.524
7341,"match","Bad","Other",1,0,0.6991
7341,"mismatch","Bad","Self",0,0,0.7137
7341,"mismatch","Bad","Other",0,0,0.7007
7341,"match","Good","Other",1,1,0.5314
7341,"mismatch","Good","Self",0,0,0.5427
7341,"match","Good","Self",1,1,0.6305
7341,"match","Bad","Other",1,1,0.5077
7341,"mismatch","Bad","Self",0,0,0.5506
7341,"match","Bad","Self",1,0,0.6344
7341,"match","Bad","Self",1,0,0.6759
7341,"match","Good","Self",1,1,0.6901
7341,"mismatch","Bad","Self",0,0,0.6126
7341,"match","Good","Self",1,1,0.5176
7341,"match","Bad","Self",1,1,0.7328
7341,"mismatch","Good","Other",0,1,0.5121
7341,"mismatch","Bad","Self",0,0,0.619
7341,"mismatch","Good","Self",0,0,0.6601
7341,"mismatch","Good","Other",0,0,0.622
7341,"match","Bad","Other",1,1,0.4754
7341,"mismatch","Good","Self",0,0,0.5136
7341,"mismatch","Good","Other",0,0,0.7325
7341,"match","Good","Self",1,1,0.5758
7341,"mismatch","Bad","Other",0,0,0.7001
7341,"mismatch","Bad","Self",0,0,0.6108
7341,"match","Good","Other",1,1,0.5078
7341,"mismatch","Bad","Other",0,0,0.4948
7341,"match","Good","Self",1,1,0.8055
7341,"match","Bad","Other",1,1,0.7943
7341,"match","Good","Other",1,1,0.7388
7341,"match","Good","Other",1,1,0.4825
7341,"mismatch","Bad","Other",0,0,0.7248
7341,"match","Bad","Self",1,1,0.4601
7341,"match","Bad","Other",1,1,0.646
7341,"mismatch","Good","Self",0,0,0.7157
7341,"mismatch","Bad","Self",0,0,0.7709
7341,"match","Bad","Self",1,1,0.659
7341,"match","Good","Self",1,0,0.653
7341,"mismatch","Good","Other",0,0,0.7657
7341,"mismatch","Bad","Other",0,0,0.7019
7341,"match","Good","Other",1,1,0.7165
7341,"mismatch","Bad","Other",0,0,0.6757
7341,"match","Bad","Other",1,1,0.7298
7341,"mismatch","Bad","Self",0,0,0.5173
7341,"match","Good","Self",1,1,0.8524
7341,"mismatch","Good","Self",0,0,0.5782
7341,"match","Good","Self",1,1,0.5585
7341,"match","Good","Other",1,1,0.6024
7341,"mismatch","Bad","Other",0,0,0.4711
7341,"match","Bad","Self",1,1,0.5253
7341,"match","Good","Self",1,1,0.6125
7341,"mismatch","Good","Other",0,0,0.4376
7341,"mismatch","Bad","Self",0,0,0.679
7341,"match","Good","Other",1,0,0.7253
7341,"match","Bad","Self",1,1,0.6844
7341,"match","Bad","Other",1,1,0.5908
7341,"mismatch","Good","Other",0,0,0.5914
7341,"mismatch","Good","Self",0,0,0.7679
7341,"mismatch","Good","Self",0,0,0.5761
7341,"mismatch","Bad","Self",0,0,0.7404
7341,"match","Bad","Other",1,1,0.492
7341,"match","Good","Self",1,0,0.5706
7341,"mismatch","Bad","Other",0,0,0.6348
7341,"mismatch","Bad","Self",0,0,0.6923
7341,"match","Good","Other",1,1,0.6429
7341,"match","Good","Self",1,1,0.5725
7341,"match","Bad","Self",1,1,0.7165
7341,"mismatch","Good","Self",0,0,0.6358
7341,"mismatch","Bad","Self",0,0,0.6611
7341,"mismatch","Bad","Other",0,0,0.6872
7341,"match","Bad","Other",1,1,0.5216
7341,"match","Bad","Self",1,0,0.5048
7341,"match","Bad","Other",1,1,0.7957
7341,"match","Bad","Other",1,1,0.6762
7341,"match","Good","Other",1,0,0.4824
7341,"mismatch","Good","Other",0,0,0.5408
7341,"match","Good","Self",1,1,0.5725
7341,"mismatch","Good","Other",0,0,0.7246
7341,"match","Good","Other",1,1,0.6117
7341,"match","Bad","Self",1,1,0.8207
7341,"mismatch","Good","Other",0,0,0.5941
7341,"mismatch","Good","Self",0,0,0.6186
7341,"mismatch","Bad","Other",0,0,0.7397
7341,"mismatch","Bad","Self",0,0,0.7072
7341,"mismatch","Good","Self",0,0,0.6702
7341,"mismatch","Good","Other",0,1,0.4684
7341,"mismatch","Bad","Self",0,0,0.7386
7341,"match","Bad","Self",1,1,0.7062
7341,"mismatch","Good","Other",0,1,0.5091
7341,"match","Good","Other",1,1,0.52
7341,"match","Good","Other",1,1,0.5272
7341,"match","Bad","Other",1,0,0.4426
7341,"mismatch","Bad","Other",0,0,0.5481
7341,"mismatch","Good","Self",0,0,0.6116
7341,"mismatch","Bad","Self",0,0,0.8526
7341,"match","Good","Other",1,1,0.5384
7341,"match","Good","Self",1,1,0.6741
7341,"mismatch","Bad","Self",0,0,0.7362
7341,"mismatch","Good","Self",0,1,0.6997
7341,"match","Bad","Other",1,1,0.5703
7341,"mismatch","Good","Self",0,0,0.5544
7341,"match","Bad","Self",1,1,0.5822
7341,"match","Bad","Self",1,1,0.6186
7341,"mismatch","Good","Other",0,0,0.4437
7341,"match","Bad","Other",1,1,0.509
7341,"match","Good","Self",1,1,0.792
7341,"mismatch","Bad","Other",0,0,0.5526
7341,"match","Good","Self",1,1,0.6285
7341,"mismatch","Bad","Other",0,1,0.5297
7341,"match","Bad","Self",1,1,0.993
7341,"mismatch","Good","Self",0,0,0.6335
7341,"match","Good","Self",1,1,0.5391
7341,"mismatch","Bad","Other",0,0,0.8907
7341,"match","Good","Other",1,1,0.5251
7341,"mismatch","Bad","Self",0,0,0.6922
7341,"mismatch","Bad","Self",0,0,0.7709
7341,"match","Good","Self",1,1,0.6591
7341,"match","Bad","Other",1,1,0.7171
7341,"mismatch","Good","Other",0,0,0.5961
7341,"match","Good","Other",1,1,0.6687
7341,"mismatch","Good","Self",0,0,0.8029
7341,"mismatch","Bad","Self",0,0,0.7118
7341,"match","Bad","Other",1,1,0.9066
7341,"match","Bad","Self",1,1,0.8216
7341,"mismatch","Good","Self",0,0,0.5708
7341,"match","Bad","Self",1,0,0.7709
7341,"match","Good","Other",1,1,0.507
7341,"match","Bad","Other",1,1,0.4779
7341,"match","Good","Self",1,1,0.5881
7341,"mismatch","Good","Other",0,0,0.5567
7341,"mismatch","Bad","Other",0,0,0.6645
7341,"mismatch","Good","Other",0,0,0.9065
7341,"mismatch","Bad","Other",0,0,0.6455
7341,"mismatch","Bad","Other",0,0,0.7633
7341,"match","Good","Other",1,1,0.6033
7341,"match","Bad","Other",1,1,0.8481
7341,"match","Good","Self",1,0,0.5338
7341,"match","Bad","Self",1,1,0.4893
7341,"match","Good","Other",1,1,0.4677
7341,"match","Good","Other",1,1,0.5859
7341,"match","Good","Self",1,1,0.5784
7341,"mismatch","Bad","Self",0,0,0.6148
7341,"mismatch","Good","Self",0,0,0.6158
7341,"mismatch","Good","Self",0,0,0.5128
7341,"mismatch","Bad","Self",0,0,0.6357
7341,"mismatch","Good","Other",0,0,0.7812
7341,"mismatch","Good","Self",0,0,0.7776
7341,"mismatch","Bad","Other",0,0,0.8459
7341,"mismatch","Good","Other",0,0,0.6676
7341,"match","Good","Self",1,1,0.5816
7341,"match","Bad","Self",1,1,0.754
7341,"match","Bad","Other",1,1,0.5258
7341,"mismatch","Good","Other",0,0,0.6049
7341,"mismatch","Bad","Other",0,0,0.6578
7341,"match","Bad","Other",1,1,0.8278
7341,"match","Bad","Self",1,1,0.953
7341,"mismatch","Bad","Self",0,0,0.4609
7341,"match","Bad","Self",1,0,0.5673
7341,"mismatch","Good","Other",0,1,0.4476
7341,"mismatch","Good","Other",0,1,0.5732
7341,"match","Bad","Self",1,1,0.7013
7341,"match","Good","Other",1,1,0.492
7341,"mismatch","Good","Self",0,0,0.7147
7341,"match","Bad","Self",1,1,0.6178
7341,"mismatch","Good","Self",0,0,0.6109
7341,"mismatch","Good","Self",0,0,0.5479
7341,"match","Bad","Other",1,1,0.6435
7341,"mismatch","Bad","Other",0,0,0.781
7341,"mismatch","Bad","Other",0,0,0.7613
7341,"match","Good","Self",1,1,0.6131
7341,"mismatch","Bad","Self",0,0,0.6302
7341,"match","Good","Self",1,1,0.6434
7341,"match","Bad","Other",1,0,0.429
7341,"match","Good","Other",1,1,0.4582
7341,"match","Good","Self",1,1,0.4842
7341,"match","Good","Other",1,1,0.5187
7341,"mismatch","Bad","Other",0,0,0.7018
7341,"match","Bad","Other",1,1,0.7964
7341,"mismatch","Good","Other",0,0,0.565
7341,"mismatch","Bad","Self",0,0,0.5251
7341,"mismatch","Bad","Self",0,0,0.4683
7341,"match","Bad","Self",1,0,0.7865
7341,"mismatch","Bad","Other",0,0,0.731
7341,"mismatch","Bad","Other",0,0,0.6544
7341,"match","Good","Other",1,1,0.4841
7341,"mismatch","Bad","Self",0,0,0.6226
7341,"mismatch","Bad","Self",0,0,0.8439
7341,"match","Bad","Other",1,1,0.6373
7341,"match","Good","Self",1,1,0.5508
7341,"match","Bad","Self",1,0,0.5867
7341,"match","Bad","Self",1,1,0.5952
7341,"mismatch","Good","Self",0,0,0.5638
7341,"match","Good","Self",1,1,0.5639
7341,"mismatch","Good","Self",0,0,0.476
7341,"mismatch","Good","Self",0,0,0.7063
7341,"mismatch","Bad","Self",0,0,0.7651
7341,"mismatch","Good","Other",0,0,0.6693
7341,"mismatch","Good","Other",0,0,0.6114
7341,"mismatch","Bad","Other",0,0,0.6604
7341,"mismatch","Good","Other",0,0,0.6464
7341,"match","Bad","Other",1,0,0.5002
7341,"match","Good","Other",1,1,0.5068
7341,"match","Bad","Other",1,1,0.5977
7341,"match","Good","Self",1,1,0.5546
7341,"match","Good","Other",1,1,0.7184
7341,"match","Good","Other",1,1,0.4993
7341,"mismatch","Good","Self",0,0,0.514
7341,"mismatch","Good","Other",0,0,0.7489
7341,"mismatch","Good","Other",0,0,0.5245
7341,"mismatch","Bad","Other",0,0,0.6277
7341,"mismatch","Good","Other",0,0,0.7929
7341,"match","Bad","Other",1,1,0.6815
7341,"mismatch","Bad","Other",0,1,0.444
7341,"mismatch","Bad","Self",0,0,0.6134
7341,"match","Bad","Other",1,1,0.5104
7341,"match","Bad","Self",1,1,0.7294
7341,"mismatch","Good","Self",0,0,0.6208
7341,"match","Bad","Other",1,1,0.5461
7341,"mismatch","Good","Self",0,0,0.7696
7341,"match","Bad","Self",1,0,0.4657
7341,"mismatch","Bad","Other",0,0,0.5797
7341,"match","Bad","Self",1,1,0.696
7341,"mismatch","Bad","Self",0,0,0.5907
7341,"mismatch","Bad","Self",0,0,0.6873
7341,"match","Good","Other",1,1,0.6177
7341,"match","Good","Self",1,1,0.8107
7341,"match","Good","Self",1,1,0.5158
7341,"match","Good","Self",1,1,0.4189
7341,"match","Good","Other",1,1,0.652
7341,"mismatch","Bad","Self",0,0,0.5537
7341,"match","Bad","Self",1,1,0.7095
7341,"mismatch","Good","Other",0,1,0.6164
7341,"match","Bad","Other",1,1,0.6175
7341,"mismatch","Bad","Other",0,1,0.6665
7341,"match","Bad","Other",1,1,0.5805
7341,"match","Good","Other",1,1,0.4728
7341,"mismatch","Bad","Other",0,0,0.639
7341,"match","Good","Other",1,1,0.5125
7341,"match","Bad","Self",1,1,0.6755
7341,"mismatch","Good","Self",0,0,0.6256
7341,"mismatch","Bad","Self",0,0,0.7509
7341,"match","Bad","Self",1,1,0.8428
7341,"mismatch","Good","Self",0,0,0.5723
7341,"match","Good","Other",1,1,0.4922
7341,"match","Good","Self",1,1,0.6591
7341,"mismatch","Good","Other",0,1,0.685
7341,"match","Good","Self",1,1,0.4955
7341,"mismatch","Good","Self",0,0,0.5501
7341,"mismatch","Good","Other",0,0,0.554
7341,"mismatch","Bad","Self",0,0,0.7338
7341,"mismatch","Bad","Other",0,0,0.5932
7341,"match","Good","Self",1,1,0.6097
7341,"match","Bad","Other",1,1,0.5548
7341,"mismatch","Bad","Other",0,0,0.8958
7341,"match","Bad","Other",1,1,0.7346
7341,"match","Good","Other",1,1,0.538
7341,"match","Good","Other",1,1,0.4614
7341,"match","Good","Other",1,1,0.3754
7341,"mismatch","Bad","Self",0,0,0.7877
7341,"match","Good","Self",1,0,0.5163
7341,"match","Bad","Other",1,0,0.5394
7341,"mismatch","Good","Other",0,0,0.6349
7341,"mismatch","Good","Other",0,0,0.6365
7341,"mismatch","Bad","Other",0,0,0.686
7341,"mismatch","Bad","Self",0,0,0.6324
7341,"mismatch","Good","Self",0,0,0.5699
7341,"match","Good","Self",1,1,0.7621
7341,"mismatch","Good","Self",0,0,0.5301
7341,"match","Bad","Other",1,0,0.5815
7341,"match","Bad","Self",1,1,0.5618
7341,"match","Bad","Self",1,1,0.5779
7341,"mismatch","Good","Other",0,0,0.6863
7341,"mismatch","Bad","Self",0,1,0.5207
7341,"match","Bad","Self",1,1,0.5839
7341,"mismatch","Good","Self",0,0,0.7802
7341,"match","Good","Self",1,1,0.6245
7341,"mismatch","Bad","Other",0,0,0.6698
7341,"mismatch","Bad","Other",0,0,0.8919
7341,"mismatch","Good","Self",0,0,0.7066
7341,"mismatch","Bad","Self",0,0,0.6616
7341,"match","Good","Other",1,1,0.5595
7341,"match","Bad","Self",1,1,0.6914
7341,"match","Good","Self",1,1,0.6261
7341,"mismatch","Good","Self",0,0,0.5994
7341,"mismatch","Bad","Other",0,0,0.5481
7341,"match","Bad","Self",1,1,0.6437
7341,"mismatch","Good","Self",0,0,0.6374
7341,"mismatch","Bad","Other",0,0,0.7027
7341,"match","Good","Self",1,1,0.6054
7341,"mismatch","Good","Other",0,0,0.5862
7341,"match","Bad","Other",1,0,0.7787
7341,"mismatch","Good","Other",0,0,0.6391
7341,"match","Bad","Other",1,1,0.7206
7341,"match","Good","Other",1,1,0.7518
7341,"mismatch","Bad","Self",0,0,0.8516
7341,"match","Bad","Self",1,1,0.8174
7341,"mismatch","Good","Other",0,0,0.6424
7341,"mismatch","Bad","Self",0,0,0.7079
7341,"match","Bad","Other",1,1,0.6388
7341,"match","Good","Other",1,1,0.5683
7341,"match","Good","Self",1,1,0.5925
7341,"mismatch","Bad","Other",0,0,0.5894
7341,"mismatch","Bad","Other",0,0,0.846
7341,"match","Bad","Self",1,1,0.5878
7341,"match","Bad","Other",1,1,0.6123
7341,"mismatch","Good","Other",0,0,0.9653
7341,"match","Bad","Self",1,1,0.5094
7341,"match","Good","Self",1,1,0.6003
7341,"match","Good","Other",1,1,0.7811
